"","GEO.NAME","ALT.GEO.CODE","NOC","TOT","digital","high.tech","pct"
"1368","Brantford","35543","Database analysts and data
administrators",30,1,0,1.59574468085106
"1369","Brantford","35543","Industrial designers",35,0,1,1.86170212765957
"1370","Brantford","35543","Computer engineers (except software
engineers and designers)",40,1,0,2.12765957446809
"1371","Brantford","35543","Software engineers and designers",40,1,0,2.12765957446809
"1372","Brantford","35543","Engineering managers",50,0,1,2.65957446808511
"1373","Brantford","35543","Chemical engineers",50,0,1,2.65957446808511
"1374","Brantford","35543","Web designers and developers",55,1,0,2.92553191489362
"1375","Brantford","35543","Telecommunications line and cable
workers",65,1,0,3.45744680851064
"1376","Brantford","35543","Telecommunications installation and
repair workers",80,1,0,4.25531914893617
"1377","Brantford","35543","Electrical and electronics
engineers",90,1,0,4.78723404255319
"1378","Brantford","35543","Civil engineers",105,0,1,5.58510638297872
"1379","Brantford","35543","Electrical and electronics
engineering technologists and
technicians",125,0,1,6.64893617021277
"1380","Brantford","35543","Mechanical engineers",140,0,1,7.4468085106383
"1381","Brantford","35543","User support technicians",140,1,0,7.4468085106383
"1382","Brantford","35543","Computer and information systems
managers",165,1,0,8.77659574468085
"1383","Brantford","35543","Computer programmers and
interactive media developers",165,1,0,8.77659574468085
"1384","Brantford","35543","Computer network technicians",210,1,0,11.1702127659574
"1385","Brantford","35543","Information systems analysts and
consultants",235,1,0,12.5
"1386","Woodstock","35544","Telecommunication carriers managers",10,1,0,2.17391304347826
"1387","Woodstock","35544","Electrical and electronics
engineers",10,1,0,2.17391304347826
"1388","Woodstock","35544","Chemical engineers",10,0,1,2.17391304347826
"1389","Woodstock","35544","Aerospace engineers",10,0,1,2.17391304347826
"1390","Woodstock","35544","Computer engineers (except software
engineers and designers)",10,1,0,2.17391304347826
"1391","Woodstock","35544","Mathematicians, statisticians and
actuaries",10,1,0,2.17391304347826
"1392","Woodstock","35544","Software engineers and designers",10,1,0,2.17391304347826
"1393","Woodstock","35544","Technical occupations in geomatics
and meteorology",10,0,1,2.17391304347826
"1394","Woodstock","35544","Telecommunications line and cable
workers",10,1,0,2.17391304347826
"1395","Woodstock","35544","Computer and information systems
managers",15,1,0,3.26086956521739
"1396","Woodstock","35544","Industrial designers",15,0,1,3.26086956521739
"1397","Woodstock","35544","Civil engineers",20,0,1,4.34782608695652
"1398","Woodstock","35544","User support technicians",20,1,0,4.34782608695652
"1399","Woodstock","35544","Telecommunications installation and
repair workers",20,1,0,4.34782608695652
"1400","Woodstock","35544","Web designers and developers",30,1,0,6.52173913043478
"1401","Woodstock","35544","Electrical and electronics
engineering technologists and
technicians",30,0,1,6.52173913043478
"1402","Woodstock","35544","Information systems analysts and
consultants",40,1,0,8.69565217391304
"1403","Woodstock","35544","Computer network technicians",50,1,0,10.8695652173913
"1404","Woodstock","35544","Computer programmers and
interactive media developers",55,1,0,11.9565217391304
"1405","Woodstock","35544","Mechanical engineers",75,0,1,16.304347826087
"1406","Tillsonburg","35546","Electrical and electronics
engineers",10,1,0,7.40740740740741
"1407","Tillsonburg","35546","Chemical engineers",10,0,1,7.40740740740741
"1408","Tillsonburg","35546","Web designers and developers",10,1,0,7.40740740740741
"1409","Tillsonburg","35546","Telecommunications installation and
repair workers",10,1,0,7.40740740740741
"1410","Tillsonburg","35546","Computer and information systems
managers",15,1,0,11.1111111111111
"1411","Tillsonburg","35546","Mechanical engineers",15,0,1,11.1111111111111
"1412","Tillsonburg","35546","Civil engineers",20,0,1,14.8148148148148
"1413","Tillsonburg","35546","Electrical and electronics
engineering technologists and
technicians",20,0,1,14.8148148148148
"1414","Tillsonburg","35546","Information systems analysts and
consultants",25,1,0,18.5185185185185
"1415","Norfolk","35547","Chemical engineers",10,0,1,2.04081632653061
"1416","Norfolk","35547","Petroleum engineers",10,0,1,2.04081632653061
"1417","Norfolk","35547","Industrial designers",10,0,1,2.04081632653061
"1418","Norfolk","35547","User support technicians",10,1,0,2.04081632653061
"1419","Norfolk","35547","Electrical and electronics
engineers",15,1,0,3.06122448979592
"1420","Norfolk","35547","Computer engineers (except software
engineers and designers)",15,1,0,3.06122448979592
"1421","Norfolk","35547","Telecommunication carriers managers",20,1,0,4.08163265306122
"1422","Norfolk","35547","Database analysts and data
administrators",20,1,0,4.08163265306122
"1423","Norfolk","35547","Web designers and developers",20,1,0,4.08163265306122
"1424","Norfolk","35547","Telecommunications line and cable
workers",20,1,0,4.08163265306122
"1425","Norfolk","35547","Engineering managers",25,0,1,5.10204081632653
"1426","Norfolk","35547","Computer programmers and
interactive media developers",25,1,0,5.10204081632653
"1427","Norfolk","35547","Information systems analysts and
consultants",30,1,0,6.12244897959184
"1428","Norfolk","35547","Telecommunications installation and
repair workers",30,1,0,6.12244897959184
"1429","Norfolk","35547","Computer and information systems
managers",35,1,0,7.14285714285714
"1430","Norfolk","35547","Mechanical engineers",40,0,1,8.16326530612245
"1431","Norfolk","35547","Civil engineers",45,0,1,9.18367346938776
"1432","Norfolk","35547","Electrical and electronics
engineering technologists and
technicians",55,0,1,11.2244897959184
"1433","Norfolk","35547","Computer network technicians",55,1,0,11.2244897959184
"1434","Guelph","35550","Other professional engineers,
n.e.c.",10,0,1,0.259067357512953
"1435","Guelph","35550","Broadcast technicians",10,1,0,0.259067357512953
"1436","Guelph","35550","Physicists and astronomers",15,0,1,0.38860103626943
"1437","Guelph","35550","Aerospace engineers",15,0,1,0.38860103626943
"1438","Guelph","35550","Industrial designers",15,0,1,0.38860103626943
"1439","Guelph","35550","Geological engineers",20,0,1,0.518134715025907
"1440","Guelph","35550","Audio and video recording
technicians",20,0,1,0.518134715025907
"1441","Guelph","35550","Metallurgical and materials
engineers",30,0,1,0.77720207253886
"1442","Guelph","35550","Telecommunications line and cable
workers",35,1,0,0.906735751295337
"1443","Guelph","35550","Information systems testing
technicians",40,1,0,1.03626943005181
"1444","Guelph","35550","Telecommunication carriers managers",45,1,0,1.16580310880829
"1445","Guelph","35550","Technical occupations in geomatics
and meteorology",45,0,1,1.16580310880829
"1446","Guelph","35550","Chemical engineers",65,0,1,1.6839378238342
"1447","Guelph","35550","Telecommunications installation and
repair workers",70,1,0,1.81347150259067
"1448","Guelph","35550","Database analysts and data
administrators",85,1,0,2.2020725388601
"1449","Guelph","35550","Mathematicians, statisticians and
actuaries",95,1,0,2.46113989637306
"1450","Guelph","35550","Computer engineers (except software
engineers and designers)",100,1,0,2.59067357512953
"1451","Guelph","35550","Engineering managers",105,0,1,2.72020725388601
"1452","Guelph","35550","Electrical and electronics
engineers",130,1,0,3.36787564766839
"1453","Guelph","35550","Web designers and developers",135,1,0,3.49740932642487
"1454","Guelph","35550","Electrical and electronics
engineering technologists and
technicians",160,0,1,4.14507772020725
"1455","Guelph","35550","Software engineers and designers",170,1,0,4.40414507772021
"1456","Guelph","35550","User support technicians",180,1,0,4.66321243523316
"1457","Guelph","35550","Computer network technicians",230,1,0,5.95854922279793
"1458","Guelph","35550","Civil engineers",310,0,1,8.03108808290155
"1459","Guelph","35550","Mechanical engineers",310,0,1,8.03108808290155
"1460","Guelph","35550","Computer and information systems
managers",345,1,0,8.93782383419689
"1461","Guelph","35550","Computer programmers and
interactive media developers",460,1,0,11.9170984455959
"1462","Guelph","35550","Information systems analysts and
consultants",610,1,0,15.8031088082902
"1463","Stratford","35553","Telecommunication carriers managers",10,1,0,1.73913043478261
"1464","Stratford","35553","Engineering managers",10,0,1,1.73913043478261
"1465","Stratford","35553","Computer engineers (except software
engineers and designers)",10,1,0,1.73913043478261
"1466","Stratford","35553","Mathematicians, statisticians and
actuaries",10,1,0,1.73913043478261
"1467","Stratford","35553","Industrial designers",10,0,1,1.73913043478261
"1468","Stratford","35553","Information systems testing
technicians",10,1,0,1.73913043478261
"1469","Stratford","35553","Telecommunications line and cable
workers",10,1,0,1.73913043478261
"1470","Stratford","35553","Civil engineers",15,0,1,2.60869565217391
"1471","Stratford","35553","Aerospace engineers",15,0,1,2.60869565217391
"1472","Stratford","35553","Web designers and developers",15,1,0,2.60869565217391
"1473","Stratford","35553","Electrical and electronics
engineers",20,1,0,3.47826086956522
"1474","Stratford","35553","Software engineers and designers",20,1,0,3.47826086956522
"1475","Stratford","35553","User support technicians",20,1,0,3.47826086956522
"1476","Stratford","35553","Audio and video recording
technicians",20,0,1,3.47826086956522
"1477","Stratford","35553","Telecommunications installation and
repair workers",20,1,0,3.47826086956522
"1478","Stratford","35553","Database analysts and data
administrators",25,1,0,4.34782608695652
"1479","Stratford","35553","Mechanical engineers",35,0,1,6.08695652173913
"1480","Stratford","35553","Computer and information systems
managers",40,1,0,6.95652173913043
"1481","Stratford","35553","Electrical and electronics
engineering technologists and
technicians",40,0,1,6.95652173913043
"1482","Stratford","35553","Computer network technicians",55,1,0,9.56521739130435
"1483","Stratford","35553","Computer programmers and
interactive media developers",75,1,0,13.0434782608696
"1484","Stratford","35553","Information systems analysts and
consultants",90,1,0,15.6521739130435
"1485","London","35555","Cable television service and
maintenance technicians",10,0,1,0.0913659205116492
"1486","London","35555","Petroleum engineers",15,0,1,0.137048880767474
"1487","London","35555","Metallurgical and materials
engineers",30,0,1,0.274097761534947
"1488","London","35555","Aerospace engineers",30,0,1,0.274097761534947
"1489","London","35555","Geological engineers",35,0,1,0.319780721790772
"1490","London","35555","Broadcast technicians",35,1,0,0.319780721790772
"1491","London","35555","Other professional engineers,
n.e.c.",50,0,1,0.456829602558246
"1492","London","35555","Physicists and astronomers",55,0,1,0.50251256281407
"1493","London","35555","Information systems testing
technicians",75,1,0,0.685244403837369
"1494","London","35555","Audio and video recording
technicians",75,0,1,0.685244403837369
"1495","London","35555","Technical occupations in geomatics
and meteorology",80,0,1,0.730927364093193
"1496","London","35555","Industrial designers",85,0,1,0.776610324349018
"1497","London","35555","Chemical engineers",140,0,1,1.27912288716309
"1498","London","35555","Telecommunication carriers managers",165,1,0,1.50753768844221
"1499","London","35555","Computer engineers (except software
engineers and designers)",165,1,0,1.50753768844221
"1500","London","35555","Database analysts and data
administrators",170,1,0,1.55322064869804
"1501","London","35555","Telecommunications line and cable
workers",210,1,0,1.91868433074463
"1502","London","35555","Mathematicians, statisticians and
actuaries",220,1,0,2.01005025125628
"1503","London","35555","Engineering managers",295,0,1,2.69529465509365
"1504","London","35555","Telecommunications installation and
repair workers",315,1,0,2.87802649611695
"1505","London","35555","Web designers and developers",450,1,0,4.11146642302421
"1506","London","35555","Electrical and electronics
engineers",480,1,0,4.38556418455916
"1507","London","35555","Software engineers and designers",495,1,0,4.52261306532663
"1508","London","35555","Civil engineers",610,0,1,5.5733211512106
"1509","London","35555","Electrical and electronics
engineering technologists and
technicians",610,0,1,5.5733211512106
"1510","London","35555","User support technicians",625,1,0,5.71037003197807
"1511","London","35555","Computer and information systems
managers",760,1,0,6.94380995888534
"1512","London","35555","Mechanical engineers",790,0,1,7.21790772042028
"1513","London","35555","Computer network technicians",825,1,0,7.53768844221106
"1514","London","35555","Computer programmers and
interactive media developers",1225,1,0,11.192325262677
"1515","London","35555","Information systems analysts and
consultants",1820,1,0,16.6285975331201
"1516","Chatham-Kent","35556","Physicists and astronomers",10,0,1,0.833333333333333
"1517","Chatham-Kent","35556","Metallurgical and materials
engineers",10,0,1,0.833333333333333
"1518","Chatham-Kent","35556","Petroleum engineers",10,0,1,0.833333333333333
"1519","Chatham-Kent","35556","Aerospace engineers",10,0,1,0.833333333333333
"1520","Chatham-Kent","35556","Computer engineers (except software
engineers and designers)",10,1,0,0.833333333333333
"1521","Chatham-Kent","35556","Industrial designers",10,0,1,0.833333333333333
"1522","Chatham-Kent","35556","Technical occupations in geomatics
and meteorology",10,0,1,0.833333333333333
"1523","Chatham-Kent","35556","Information systems testing
technicians",10,1,0,0.833333333333333
"1524","Chatham-Kent","35556","Chemical engineers",15,0,1,1.25
"1525","Chatham-Kent","35556","Other professional engineers,
n.e.c.",20,0,1,1.66666666666667
"1526","Chatham-Kent","35556","Database analysts and data
administrators",20,1,0,1.66666666666667
"1527","Chatham-Kent","35556","Telecommunication carriers managers",25,1,0,2.08333333333333
"1528","Chatham-Kent","35556","Web designers and developers",25,1,0,2.08333333333333
"1529","Chatham-Kent","35556","Engineering managers",30,0,1,2.5
"1530","Chatham-Kent","35556","Telecommunications line and cable
workers",30,1,0,2.5
"1531","Chatham-Kent","35556","Electrical and electronics
engineers",35,1,0,2.91666666666667
"1532","Chatham-Kent","35556","Telecommunications installation and
repair workers",35,1,0,2.91666666666667
"1533","Chatham-Kent","35556","Software engineers and designers",45,1,0,3.75
"1534","Chatham-Kent","35556","Computer and information systems
managers",60,1,0,5
"1535","Chatham-Kent","35556","Civil engineers",60,0,1,5
"1536","Chatham-Kent","35556","User support technicians",95,1,0,7.91666666666667
"1537","Chatham-Kent","35556","Computer programmers and
interactive media developers",100,1,0,8.33333333333333
"1538","Chatham-Kent","35556","Electrical and electronics
engineering technologists and
technicians",100,0,1,8.33333333333333
"1539","Chatham-Kent","35556","Mechanical engineers",115,0,1,9.58333333333333
"1540","Chatham-Kent","35556","Computer network technicians",115,1,0,9.58333333333333
"1541","Chatham-Kent","35556","Information systems analysts and
consultants",195,1,0,16.25
"1542","Leamington","35557","Computer engineers (except software
engineers and designers)",10,1,0,2.5
"1543","Leamington","35557","Mathematicians, statisticians and
actuaries",10,1,0,2.5
"1544","Leamington","35557","Telecommunications line and cable
workers",10,1,0,2.5
"1545","Leamington","35557","Computer and information systems
managers",15,1,0,3.75
"1546","Leamington","35557","Electrical and electronics
engineers",15,1,0,3.75
"1547","Leamington","35557","Other professional engineers,
n.e.c.",15,0,1,3.75
"1548","Leamington","35557","Technical occupations in geomatics
and meteorology",15,0,1,3.75
"1549","Leamington","35557","Telecommunications installation and
repair workers",15,1,0,3.75
"1550","Leamington","35557","Industrial designers",20,0,1,5
"1551","Leamington","35557","Engineering managers",25,0,1,6.25
"1552","Leamington","35557","Computer programmers and
interactive media developers",30,1,0,7.5
"1553","Leamington","35557","Information systems analysts and
consultants",35,1,0,8.75
"1554","Leamington","35557","Mechanical engineers",40,0,1,10
"1555","Leamington","35557","Computer network technicians",40,1,0,10
"1556","Leamington","35557","Civil engineers",50,0,1,12.5
"1557","Leamington","35557","Electrical and electronics
engineering technologists and
technicians",55,0,1,13.75
"1558","Windsor","35559","Mining engineers",10,0,1,0.141542816702052
"1559","Windsor","35559","Geological engineers",10,0,1,0.141542816702052
"1560","Windsor","35559","Petroleum engineers",15,0,1,0.212314225053079
"1561","Windsor","35559","Aerospace engineers",15,0,1,0.212314225053079
"1562","Windsor","35559","Broadcast technicians",15,1,0,0.212314225053079
"1563","Windsor","35559","Physicists and astronomers",20,0,1,0.283085633404105
"1564","Windsor","35559","Other professional engineers,
n.e.c.",20,0,1,0.283085633404105
"1565","Windsor","35559","Information systems testing
technicians",20,1,0,0.283085633404105
"1566","Windsor","35559","Audio and video recording
technicians",20,0,1,0.283085633404105
"1567","Windsor","35559","Telecommunication carriers managers",35,1,0,0.495399858457183
"1568","Windsor","35559","Metallurgical and materials
engineers",35,0,1,0.495399858457183
"1569","Windsor","35559","Technical occupations in geomatics
and meteorology",45,0,1,0.636942675159236
"1570","Windsor","35559","Mathematicians, statisticians and
actuaries",60,1,0,0.849256900212314
"1571","Windsor","35559","Chemical engineers",85,0,1,1.20311394196745
"1572","Windsor","35559","Telecommunications line and cable
workers",95,1,0,1.3446567586695
"1573","Windsor","35559","Web designers and developers",105,1,0,1.48619957537155
"1574","Windsor","35559","Database analysts and data
administrators",125,1,0,1.76928520877565
"1575","Windsor","35559","Computer engineers (except software
engineers and designers)",130,1,0,1.84005661712668
"1576","Windsor","35559","Telecommunications installation and
repair workers",150,1,0,2.12314225053079
"1577","Windsor","35559","Industrial designers",160,0,1,2.26468506723284
"1578","Windsor","35559","Computer and information systems
managers",215,1,0,3.04317055909413
"1579","Windsor","35559","Electrical and electronics
engineering technologists and
technicians",255,0,1,3.60934182590234
"1580","Windsor","35559","Software engineers and designers",270,1,0,3.82165605095541
"1581","Windsor","35559","Engineering managers",325,0,1,4.6001415428167
"1582","Windsor","35559","Computer network technicians",395,1,0,5.59094125973107
"1583","Windsor","35559","User support technicians",395,1,0,5.59094125973107
"1584","Windsor","35559","Civil engineers",425,0,1,6.01556970983723
"1585","Windsor","35559","Computer programmers and
interactive media developers",515,1,0,7.2894550601557
"1586","Windsor","35559","Electrical and electronics
engineers",610,1,0,8.6341118188252
"1587","Windsor","35559","Information systems analysts and
consultants",785,1,0,11.1111111111111
"1588","Windsor","35559","Mechanical engineers",1705,0,1,24.1330502476999
"1589","Sarnia","35562","Telecommunication carriers managers",10,1,0,0.526315789473684
"1590","Sarnia","35562","Physicists and astronomers",10,0,1,0.526315789473684
"1591","Sarnia","35562","Other professional engineers,
n.e.c.",10,0,1,0.526315789473684
"1592","Sarnia","35562","Mathematicians, statisticians and
actuaries",10,1,0,0.526315789473684
"1593","Sarnia","35562","Web designers and developers",10,1,0,0.526315789473684
"1594","Sarnia","35562","Audio and video recording
technicians",10,0,1,0.526315789473684
"1595","Sarnia","35562","Telecommunications line and cable
workers",15,1,0,0.789473684210526
"1596","Sarnia","35562","Database analysts and data
administrators",20,1,0,1.05263157894737
"1597","Sarnia","35562","Petroleum engineers",30,0,1,1.57894736842105
"1598","Sarnia","35562","Software engineers and designers",30,1,0,1.57894736842105
"1599","Sarnia","35562","Industrial designers",35,0,1,1.84210526315789
"1600","Sarnia","35562","Computer engineers (except software
engineers and designers)",40,1,0,2.10526315789474
"1601","Sarnia","35562","Telecommunications installation and
repair workers",50,1,0,2.63157894736842
"1602","Sarnia","35562","Computer and information systems
managers",60,1,0,3.15789473684211
"1603","Sarnia","35562","User support technicians",60,1,0,3.15789473684211
"1604","Sarnia","35562","Computer programmers and
interactive media developers",65,1,0,3.42105263157895
"1605","Sarnia","35562","Computer network technicians",90,1,0,4.73684210526316
"1606","Sarnia","35562","Engineering managers",110,0,1,5.78947368421053
"1607","Sarnia","35562","Electrical and electronics
engineering technologists and
technicians",110,0,1,5.78947368421053
"1608","Sarnia","35562","Civil engineers",125,0,1,6.57894736842105
"1609","Sarnia","35562","Information systems analysts and
consultants",175,1,0,9.21052631578947
"1610","Sarnia","35562","Electrical and electronics
engineers",185,1,0,9.73684210526316
"1611","Sarnia","35562","Mechanical engineers",295,0,1,15.5263157894737
"1612","Sarnia","35562","Chemical engineers",345,0,1,18.1578947368421
"1613","Wasaga Beach","35565","Engineering managers",10,0,1,4.16666666666667
"1614","Wasaga Beach","35565","Electrical and electronics
engineers",10,1,0,4.16666666666667
"1615","Wasaga Beach","35565","Computer engineers (except software
engineers and designers)",10,1,0,4.16666666666667
"1616","Wasaga Beach","35565","Software engineers and designers",10,1,0,4.16666666666667
"1617","Wasaga Beach","35565","Computer programmers and
interactive media developers",10,1,0,4.16666666666667
"1618","Wasaga Beach","35565","Technical occupations in geomatics
and meteorology",10,0,1,4.16666666666667
"1619","Wasaga Beach","35565","Telecommunication carriers managers",15,1,0,6.25
"1620","Wasaga Beach","35565","Information systems analysts and
consultants",15,1,0,6.25
"1621","Wasaga Beach","35565","Electrical and electronics
engineering technologists and
technicians",15,0,1,6.25
"1622","Wasaga Beach","35565","User support technicians",15,1,0,6.25
"1623","Wasaga Beach","35565","Telecommunications line and cable
workers",15,1,0,6.25
"1624","Wasaga Beach","35565","Computer and information systems
managers",20,1,0,8.33333333333333
"1625","Wasaga Beach","35565","Mechanical engineers",20,0,1,8.33333333333333
"1626","Wasaga Beach","35565","Computer network technicians",20,1,0,8.33333333333333
"1627","Wasaga Beach","35565","Telecommunications installation and
repair workers",20,1,0,8.33333333333333
"1628","Wasaga Beach","35565","Civil engineers",25,0,1,10.4166666666667
"1629","Owen Sound","35566","Computer and information systems
managers",10,1,0,3.2258064516129
"1630","Owen Sound","35566","Computer engineers (except software
engineers and designers)",10,1,0,3.2258064516129
"1631","Owen Sound","35566","Software engineers and designers",10,1,0,3.2258064516129
"1632","Owen Sound","35566","Industrial designers",10,0,1,3.2258064516129
"1633","Owen Sound","35566","Technical occupations in geomatics
and meteorology",10,0,1,3.2258064516129
"1634","Owen Sound","35566","User support technicians",10,1,0,3.2258064516129
"1635","Owen Sound","35566","Mechanical engineers",15,0,1,4.83870967741935
"1636","Owen Sound","35566","Computer programmers and
interactive media developers",15,1,0,4.83870967741935
"1637","Owen Sound","35566","Web designers and developers",20,1,0,6.45161290322581
"1638","Owen Sound","35566","Audio and video recording
technicians",20,0,1,6.45161290322581
"1639","Owen Sound","35566","Computer network technicians",25,1,0,8.06451612903226
"1640","Owen Sound","35566","Civil engineers",40,0,1,12.9032258064516
"1641","Owen Sound","35566","Information systems analysts and
consultants",50,1,0,16.1290322580645
"1642","Owen Sound","35566","Electrical and electronics
engineering technologists and
technicians",65,0,1,20.9677419354839
"1643","Collingwood","35567","Chemical engineers",10,0,1,4.16666666666667
"1644","Collingwood","35567","Metallurgical and materials
engineers",10,0,1,4.16666666666667
"1645","Collingwood","35567","Computer engineers (except software
engineers and designers)",10,1,0,4.16666666666667
"1646","Collingwood","35567","Information systems analysts and
consultants",10,1,0,4.16666666666667
"1647","Collingwood","35567","Computer programmers and
interactive media developers",10,1,0,4.16666666666667
"1648","Collingwood","35567","Web designers and developers",10,1,0,4.16666666666667
"1649","Collingwood","35567","Electrical and electronics
engineering technologists and
technicians",10,0,1,4.16666666666667
"1650","Collingwood","35567","Industrial designers",10,0,1,4.16666666666667
"1651","Collingwood","35567","Mechanical engineers",15,0,1,6.25
"1652","Collingwood","35567","Electrical and electronics
engineers",15,1,0,6.25
"1653","Collingwood","35567","Engineering managers",20,0,1,8.33333333333333
"1654","Collingwood","35567","Computer and information systems
managers",20,1,0,8.33333333333333
"1655","Collingwood","35567","Computer network technicians",25,1,0,10.4166666666667
"1656","Collingwood","35567","Civil engineers",65,0,1,27.0833333333333
"1657","Barrie","35568","Petroleum engineers",10,0,1,0.254129606099111
"1658","Barrie","35568","Information systems testing
technicians",10,1,0,0.254129606099111
"1659","Barrie","35568","Mining engineers",15,0,1,0.381194409148666
"1660","Barrie","35568","Other professional engineers,
n.e.c.",20,0,1,0.508259212198221
"1661","Barrie","35568","Mathematicians, statisticians and
actuaries",20,1,0,0.508259212198221
"1662","Barrie","35568","Broadcast technicians",20,1,0,0.508259212198221
"1663","Barrie","35568","Cable television service and
maintenance technicians",20,0,1,0.508259212198221
"1664","Barrie","35568","Aerospace engineers",25,0,1,0.635324015247776
"1665","Barrie","35568","Chemical engineers",30,0,1,0.762388818297332
"1666","Barrie","35568","Technical occupations in geomatics
and meteorology",50,0,1,1.27064803049555
"1667","Barrie","35568","Computer engineers (except software
engineers and designers)",55,1,0,1.39771283354511
"1668","Barrie","35568","Industrial designers",55,0,1,1.39771283354511
"1669","Barrie","35568","Audio and video recording
technicians",55,0,1,1.39771283354511
"1670","Barrie","35568","Database analysts and data
administrators",70,1,0,1.77890724269377
"1671","Barrie","35568","Software engineers and designers",110,1,0,2.79542566709022
"1672","Barrie","35568","Engineering managers",115,0,1,2.92249047013977
"1673","Barrie","35568","Web designers and developers",125,1,0,3.17662007623888
"1674","Barrie","35568","Telecommunication carriers managers",130,1,0,3.30368487928844
"1675","Barrie","35568","Electrical and electronics
engineers",140,1,0,3.55781448538755
"1676","Barrie","35568","Telecommunications line and cable
workers",150,1,0,3.81194409148666
"1677","Barrie","35568","Mechanical engineers",225,0,1,5.71791613722999
"1678","Barrie","35568","User support technicians",225,1,0,5.71791613722999
"1679","Barrie","35568","Telecommunications installation and
repair workers",225,1,0,5.71791613722999
"1680","Barrie","35568","Computer and information systems
managers",235,1,0,5.9720457433291
"1681","Barrie","35568","Civil engineers",240,0,1,6.09911054637865
"1682","Barrie","35568","Electrical and electronics
engineering technologists and
technicians",335,0,1,8.5133418043202
"1683","Barrie","35568","Computer programmers and
interactive media developers",345,1,0,8.76747141041931
"1684","Barrie","35568","Computer network technicians",345,1,0,8.76747141041931
"1685","Barrie","35568","Information systems analysts and
consultants",535,1,0,13.5959339263024
"1686","Orillia","35569","Civil engineers",10,0,1,3.50877192982456
"1687","Orillia","35569","Metallurgical and materials
engineers",10,0,1,3.50877192982456
"1688","Orillia","35569","Mining engineers",10,0,1,3.50877192982456
"1689","Orillia","35569","Aerospace engineers",10,0,1,3.50877192982456
"1690","Orillia","35569","Computer programmers and
interactive media developers",10,1,0,3.50877192982456
"1691","Orillia","35569","Telecommunications line and cable
workers",10,1,0,3.50877192982456
"1692","Orillia","35569","Database analysts and data
administrators",15,1,0,5.26315789473684
"1693","Orillia","35569","Web designers and developers",15,1,0,5.26315789473684
"1694","Orillia","35569","Electrical and electronics
engineering technologists and
technicians",15,0,1,5.26315789473684
"1695","Orillia","35569","Mechanical engineers",20,0,1,7.01754385964912
"1696","Orillia","35569","User support technicians",35,1,0,12.280701754386
"1697","Orillia","35569","Telecommunications installation and
repair workers",35,1,0,12.280701754386
"1698","Orillia","35569","Information systems analysts and
consultants",45,1,0,15.7894736842105
"1699","Orillia","35569","Computer network technicians",45,1,0,15.7894736842105
"1700","Midland","35571","Physicists and astronomers",10,0,1,2.7027027027027
"1701","Midland","35571","Civil engineers",10,0,1,2.7027027027027
"1702","Midland","35571","Aerospace engineers",10,0,1,2.7027027027027
"1703","Midland","35571","Computer engineers (except software
engineers and designers)",10,1,0,2.7027027027027
"1704","Midland","35571","Other professional engineers,
n.e.c.",10,0,1,2.7027027027027
"1705","Midland","35571","Database analysts and data
administrators",10,1,0,2.7027027027027
"1706","Midland","35571","Technical occupations in geomatics
and meteorology",10,0,1,2.7027027027027
"1707","Midland","35571","Engineering managers",15,0,1,4.05405405405405
"1708","Midland","35571","Computer programmers and
interactive media developers",15,1,0,4.05405405405405
"1709","Midland","35571","Web designers and developers",15,1,0,4.05405405405405
"1710","Midland","35571","User support technicians",15,1,0,4.05405405405405
"1711","Midland","35571","Telecommunications line and cable
workers",15,1,0,4.05405405405405
"1712","Midland","35571","Computer and information systems
managers",20,1,0,5.40540540540541
"1713","Midland","35571","Electrical and electronics
engineers",20,1,0,5.40540540540541
"1714","Midland","35571","Electrical and electronics
engineering technologists and
technicians",20,0,1,5.40540540540541
"1715","Midland","35571","Computer network technicians",30,1,0,8.10810810810811
"1716","Midland","35571","Telecommunications installation and
repair workers",30,1,0,8.10810810810811
"1717","Midland","35571","Mechanical engineers",50,0,1,13.5135135135135
"1718","Midland","35571","Information systems analysts and
consultants",55,1,0,14.8648648648649
"1719","North Bay","35575","Telecommunication carriers managers",10,1,0,0.892857142857143
"1720","North Bay","35575","Physicists and astronomers",10,0,1,0.892857142857143
"1721","North Bay","35575","Aerospace engineers",10,0,1,0.892857142857143
"1722","North Bay","35575","Other professional engineers,
n.e.c.",10,0,1,0.892857142857143
"1723","North Bay","35575","Database analysts and data
administrators",10,1,0,0.892857142857143
"1724","North Bay","35575","Software engineers and designers",10,1,0,0.892857142857143
"1725","North Bay","35575","Chemical engineers",15,0,1,1.33928571428571
"1726","North Bay","35575","Geological engineers",15,0,1,1.33928571428571
"1727","North Bay","35575","Computer engineers (except software
engineers and designers)",15,1,0,1.33928571428571
"1728","North Bay","35575","Mining engineers",25,0,1,2.23214285714286
"1729","North Bay","35575","Technical occupations in geomatics
and meteorology",25,0,1,2.23214285714286
"1730","North Bay","35575","Telecommunications line and cable
workers",35,1,0,3.125
"1731","North Bay","35575","Mechanical engineers",40,0,1,3.57142857142857
"1732","North Bay","35575","Web designers and developers",40,1,0,3.57142857142857
"1733","North Bay","35575","Engineering managers",45,0,1,4.01785714285714
"1734","North Bay","35575","Telecommunications installation and
repair workers",45,1,0,4.01785714285714
"1735","North Bay","35575","User support technicians",50,1,0,4.46428571428571
"1736","North Bay","35575","Electrical and electronics
engineers",55,1,0,4.91071428571429
